,SL_n,BRC1_2_n,CK_n,Aux_n,ABA_n,PIN_1_3_4_7_n,Aux_Bud_n,SUC_n,GA_n,Decap_signal_n,CXE_n,SMXL6_7_8_n,FHY3_FAR1_n,SPL9_15_n,MAX2_n,D14_n,D27_n,MAX3_n,MAX4_n,MAX1_n,LBO_n,CLAMT_n,PhyB_n,PIFs_n,HB21_40_53_n,NCED3_n,,,,,,,,,
4740,0.149397615,0.577585265,7.889641952,0.076720614,0.303127574,2.413134071,0,2.508215994,0,2.346588373,0,3.928501491,2.215431391,1.070235296,0.065797671,1.284399036,0.988079703,0.144194351,0.018337253,0.055424374,0.072500207,0.060783683,1.468880194,1.482516204,0.095218544,0.149224443,,,,,,,,,
4741,2.164532455,1.776509097,0.01676365,2.902822282,0.628059343,0.442891811,1.325320599,0.09159004,0.791975654,0.088987756,1.914785906,0.653814506,0.862168558,1.794987297,1.566355646,1.636761891,0.882639468,2.424562723,6.847236487,6.3724563,5.63420779,4.609453934,1.225742153,1.710842412,1.343966213,0.673922751,,,,,,,,,
4742,195.6268068,0.351054407,0.014240521,1.868855537,0.764523815,0.359133517,0.731016058,0.03353163,0.495514434,0.278837903,1.076116597,2.163805107,1.885671077,0,0.918456242,1.118728568,1.522995887,4.552178135,22.33526038,32.69332956,84.67461668,69.31258949,1.547266487,0.535233938,0.48301804,0.454238914,,,,,,,,,
4743,0,2.717591335,0.129387825,1.925931506,0.580751913,0.179808766,1.588657703,0.150237949,0.848046321,0.155111073,0.805988899,2.283231223,2.148575529,0.182575426,0.176147859,0.011059242,1.35414142,3.518360199,7.116870047,23.88817237,32.30044884,49.75923735,1.398022661,2.492465839,0.270367377,0.321034445,,,,,,,,,
4744,0,0.370325769,8.034566646,0.55368312,0.133599264,5.787224492,0.029472693,3.590546055,0.04549485,1.438392401,2.503692818,1.39427528,0.405810462,1.365036587,1.266794049,0.640841378,0,0,0,0,0,0,0,1.012185037,0.215568722,0.280201023,,,,,,,,,
4745,0.077428815,0.917750297,2.233900458,0.144747757,1.517219851,5.534379777,1.306798613,1.093370338,2.176297224,1.300775414,2.005025923,0.623339113,1.90630275,2.305099878,0.677113115,0.263261875,2.046149372,0.291557983,0.041920802,0.06245216,0.052455452,0.065740582,0.237251144,0,0.722658018,1.019281566,,,,,,,,,
4746,154.3254976,0.164622205,3.100113852,0.758204838,0.218216958,0.680153654,0.242060191,1.702453904,0.107074155,0.691951862,0.34322212,1.037160453,1.085759434,1.019983389,0.384282684,0.561155743,1.965859026,3.135527689,8.822158445,28.62916068,37.55956329,64.98132698,2.152320679,0.854176705,0.18018287,0.313046196,,,,,,,,,
4747,0.242069031,0.768824405,6.160913532,0.157874763,0.304245911,7.941589119,1.399390714,2.96060967,2.943502338,1.846317893,1.548626553,2.286815966,1.157583114,1.129366846,0.767529346,1.769675167,1.892240544,0.737988331,0.290859927,0.667358859,0.235377215,0.390761289,0.730645489,1.631473403,0.897139496,0.285056169,,,,,,,,,
4748,154.089899,1.750363844,0.485081829,2.580759972,0.65132024,0,0,0.332850062,0,0.181530699,1.201220576,2.118231228,1.058658516,0.903545676,1.52674839,0.003992805,0.896301694,9.166140034,40.52125887,74.19027648,97.44457739,76.1811289,0.461401754,1.396692927,0.397390417,0.59092886,,,,,,,,,
4749,2.113537969,1.232232988,2.77919557,0.570004035,0.860138056,1.562308441,1.769116633,1.54745256,0.022601354,1.025774573,1.101624862,1.896254968,1.161798422,1.620614763,0.140925738,1.75833285,0.280596357,0.435059756,0.921557608,2.629957176,2.602530252,3.455650284,0.676267994,1.337518029,0.834281727,0.551856904,,,,,,,,,
4750,0,1.299876978,0.339048134,0.670044927,5.034673171,2.593846164,1.501699815,0.276956218,2.231863517,0.137925731,2.18255269,3.050243346,1.815081939,0.426799186,0.273640869,0.507879914,0.721668775,0.026730084,0.013640934,0.018211724,0,0,1.389167117,1.684021972,2.357021236,5.02458799,,,,,,,,,
4751,0,0,0.531386849,2.955102966,0,0.160797044,0,0.843602427,0,0.343141503,2.295192296,1.303652655,1.886222834,1.733252515,1.226135298,1.254209692,3.300973056,38.48197364,40.80706976,23.62448991,10.68048937,29.50501235,1.776536675,1.979820725,0,0,,,,,,,,,
4752,4.082770059,2.083554616,0.424984084,0.991854264,2.962037833,2.042086169,0.460626397,2.442847114,0.408217474,2.721522892,0.882990443,0,1.757895928,2.319529927,1.037203864,0.777117972,1.749963827,2.470850792,1.898021335,4.532074496,4.033740238,6.720393476,0.74178321,1.119532343,1.458024089,1.73985665,,,,,,,,,
4753,3.039853582,0.557997093,2.052514496,0.716484928,0.067576438,3.078191919,1.432350894,1.557417618,0.481828098,0.725549406,0,1.782315508,0.994436553,0.709677849,1.375490477,1.488670766,1.137618931,1.884555342,1.379786399,2.656841311,0.893446346,3.824499676,1.049575023,0.94770761,0.299052114,0.236660434,,,,,,,,,
4754,6.705437727,1.496557439,0.220341143,2.227905432,1.590939261,0.530671847,0.417557753,0.347415566,0.700165675,1.347863363,0.82947304,1.115297509,1.081772962,0.570808213,1.716253223,1.359736736,0.409810306,0.609241953,1.113323999,1.008198791,3.975527781,2.04584266,1.431109159,0.423918434,1.461435368,2.953652497,,,,,,,,,
4755,2.036316378,1.033362964,0.70846408,0.957469366,0,2.120659617,1.874879504,1.704216537,0.218887399,1.158856736,1.040191514,2.356992093,1.112099775,0.520711722,0.522657653,0.63022935,0.678685091,0.901165704,1.528881554,3.011471179,1.267414234,6.679862711,1.381137874,1.972898264,1.73674955,0,,,,,,,,,
4756,2.608707972,0.701258528,2.448979069,0.888082329,2.239578985,1.846159422,1.052294298,1.521454245,0.381226146,1.146954899,0.982582194,1.13209272,0.06805499,1.87899528,1.429660513,0.421545258,1.547289995,3.337353829,6.4762412,11.12635064,2.037654481,1.566785585,0.60430514,0.102162271,0.962585795,2.105771378,,,,,,,,,
4757,5.365413362,0.888560817,4.262705472,1.146224069,0.33051918,0.8751154,1.169385164,1.412540073,2.261178629,1.292283972,2.997622935,0.649960808,0.174364216,1.166375196,0.208419164,1.905693726,2.055042221,6.174888516,11.6421147,31.84510677,4.997867402,15.98165571,1.389943959,1.106060938,0.307369282,0.515313075,,,,,,,,,
4758,0,0.525831935,3.435305391,0.58171989,2.117735293,5.725515088,1.763414839,4.140943338,1.606532337,1.894431781,0.973672658,2.494224168,2.221176889,1.057570925,0.546657415,1.365922547,1.455181406,3.700224984,0,0,0,0,1.356374884,0.368776775,0.780378219,1.404106383,,,,,,,,,
4759,5.085600554,2.228223852,0,1.109471947,2.856348756,0,0.755950317,0,1.105438799,0,0.137907862,0,0.716640196,1.183537053,2.450495797,1.292760247,2.156664712,3.121971793,6.633953864,13.09588129,7.70441485,16.08755628,1.319311496,1.459861293,0.957047288,2.020563161,,,,,,,,,
4760,0.278501689,0,2.8312759,0.828613787,0,3.984863312,1.151506612,1.800193714,0,1.493261003,1.442356328,1.251372331,0.864895179,1.202164103,1.864581789,1.745919471,1.164788201,0.737897309,1.021230036,1.287292124,0.721343029,0.405195232,0.666286004,0.857723856,0,0,,,,,,,,,
4761,0.089985845,0.049829723,14.02285889,0.13242741,0.035914916,7.025953231,0.165969625,4.941699021,0.272168416,2.371959913,1.613763719,1.822860575,2.023768043,0.002983209,0.798712603,2.204931335,1.721217621,0.443297637,0.121377999,0.252789254,0.100072659,0.209106764,1.402033449,1.75873389,0.065341802,0.073732449,,,,,,,,,
4762,0.376985459,0.670900467,1.873342978,1.261712725,1.565585049,1.610151605,1.273962157,2.823814775,1.761523476,1.872439746,1.464790049,1.606282321,0.536004892,1.065620555,0.921113208,0.893288921,1.144041243,0.18797034,0.291991068,0.24255504,0.280591333,0.154791502,0.373893345,0.532593068,1.133016276,0.957914454,,,,,,,,,
4763,37.9047592,0,0.003261413,1.172466563,0,0.677851273,0.396261569,2.908538298,0.596812955,1.648179751,1.641385586,0,1.625202522,2.539180632,1.95712274,0.483470088,2.204997464,3.207938875,13.01858241,14.23997965,31.90557593,36.47788578,0.19469372,2.209296292,0,0,,,,,,,,,
4764,13.01548866,0,0,0.972423192,0,1.118990282,1.69450407,2.687379687,1.993708289,1.561160633,1.754788507,2.935371607,1.544969922,0.693846877,0.270600782,1.117673021,0.794061278,2.373445912,7.430333777,10.24923499,14.57200487,6.148825312,0.360714829,0,0,0,,,,,,,,,
4765,5.031037626,1.964941697,0.853772721,1.81210798,0.053310898,1.153201873,3.068046198,0.881749702,3.363766889,1.420878326,2.186541562,2.291802157,1.878463243,1.120731413,2.977794014,0,0.277647468,2.108395281,5.095032072,8.596905996,5.960472479,8.736725959,0.233304441,1.410173768,1.327961294,0.020961135,,,,,,,,,
4766,0,0.124672192,16.16870807,0,0.152906601,15.39873175,1.263331493,3.442283113,0,1.595296177,1.106699583,1.968011563,0.446605289,1.014213052,0.811621976,0.424065406,2.646468674,0,0,0,0,0,1.543321417,3.153711697,0.084574495,0.085539528,,,,,,,,,
4767,0,1.38780577,9.193874943,0,2.037120488,13.4710404,0.960848843,1.747643721,1.055657127,2.213508832,2.230535627,1.308349994,0,2.267579988,1.303268352,0.378012985,1.923588146,0,0,0,0,0,1.591593498,1.820114304,1.710531135,2.180746874,,,,,,,,,
4768,19.53120102,0.376480048,0.776199715,1.006128005,0.195732378,1.962584082,1.457538697,0.695906971,0,1.125111473,1.470270543,2.255161667,0.748752719,0,0,0.386598429,0.899211052,2.477724869,6.644488086,13.94036358,21.91029405,17.09045156,0.909135153,1.124704702,0.711681286,0.365550693,,,,,,,,,
4769,0,1.724339913,2.831303066,1.324645518,4.283590097,1.178191903,1.493830599,1.884579958,1.197738535,1.431299092,0,0.441015065,1.657111178,1.842964082,2.000761007,1.610120613,0.204443386,1.045018693,6.0291874,10.75575156,0,17.11250051,0.691292198,0.730835449,1.237313506,2.501422488,,,,,,,,,
4770,18.33599133,2.941618943,0.861510123,1.254152549,1.569475424,1.141156215,1.011690976,1.309257913,1.450853784,1.42128274,1.669460048,1.227552941,0.836247604,1.95420173,0.6337382,1.194706415,2.050186356,4.597002278,8.622239843,25.0185472,10.21225668,19.80206167,0.698656197,2.111218763,0.710587375,0.879761537,,,,,,,,,
4771,0,0.864762269,0,0.573252551,1.659286445,0,1.506382088,0,2.130404175,1.158090849,0.889117441,2.485664037,0.721022323,1.56308966,1.52847922,1.216262269,1.93854351,3.828838012,0,0,0,0,1.403008388,0.707380692,1.179035748,1.726964738,,,,,,,,,
4772,17.14312038,1.144099972,0.124011971,1.201056912,1.2538042,0.94762058,1.488509253,0.928602546,2.243914824,1.37228404,1.253277437,1.805681917,3.037331498,0.430740396,1.266080659,0.733100174,1.794348112,2.256297113,3.011671327,4.317404023,9.243423738,8.151550474,1.510686566,1.441955035,1.789318167,0.480553655,,,,,,,,,
4773,109.7949557,0.403152907,0,1.789473459,0.599441082,0.236373405,0.551323565,0.273244417,0.439817645,0.232707427,1.068547784,1.668528481,0,0.320784376,0,0.278596583,0.577446444,2.284900334,5.953751763,16.67476318,59.93015863,22.08517488,1.747313144,0.827359924,0.497810783,0.61366264,,,,,,,,,
4774,16.6494685,0.472401738,2.961288658,1.343924114,0,2.482090757,1.848393775,3.551661414,4.16377801,1.783084518,0.895456708,1.463876289,0.823181985,0.629982235,0.841251507,0.031612508,0.421458301,1.882557814,3.249737377,9.861794946,26.07771832,13.54150645,0.741178325,0.850560983,0.393679747,0.233336888,,,,,,,,,
4775,4.289442747,0.721017486,0,1.569536135,5.863283898,0.070455457,0.957432756,0,1.155408803,0,1.440328607,3.096122291,1.561588932,0,0,0.26316616,1.139802168,0.510534154,1.176690719,2.566706894,4.980322121,3.714761048,2.199688955,0.56601699,1.622858184,3.002909698,,,,,,,,,
4776,0.026805055,2.49568689,0,0.883449537,0.043257326,0.89323594,1.968428341,0,1.693729482,1.491408103,1.419695963,2.659202305,2.092673784,0.608745798,2.352856253,2.166870556,0.080318267,0.162097842,0.087103129,0.249396638,0.199539693,0.147064469,0.746023068,0.942201572,0.203396138,0.100196126,,,,,,,,,
4777,3.953151373,3.282184634,0.942657774,1.324626283,0.235169416,0.205176948,0.334488547,0.809302755,0.446440577,0.417901634,0,0.01869976,2.033057168,2.047328474,1.40719996,1.485988377,0.67977189,0.720821471,0.562048884,0.982911504,1.782680862,1.496453193,0,0.943815495,0.253581292,0.431596813,,,,,,,,,
4778,2.781284283,0.424614731,0.358458967,2.163596549,3.069101398,1.091892497,2.749873705,0.623095163,3.300648947,0.641542852,1.319215261,1.701174716,1.207719432,0,0.807349996,0.849503742,1.171018389,0.241854136,0.812996791,0.994229476,2.358136229,0.99567783,1.695249893,0.54721589,0.954770467,1.604891388,,,,,,,,,
4779,3.503064601,0.964832569,2.066692019,0.865606429,6.849258404,2.049669583,0.936566605,4.007455035,1.355595751,2.011657982,0.888632307,2.616701106,1.046950739,1.600960359,0.185556216,1.080338842,0.279902883,0.543854281,0.719944216,0.59025,1.510321584,0.74282124,0.904730262,0.783338545,2.268352674,4.273922943,,,,,,,,,
4780,20.38368818,0,1.023413579,1.166901019,0,1.082095098,0.959438391,5.322032402,1.259404473,2.249742242,2.208963068,2.145005608,1.915450556,0.333694933,0,1.036695578,1.082396222,5.80041377,9.934805718,8.124796652,19.88338703,12.27334213,1.775232853,0.995725946,0,0,,,,,,,,,
4781,0.128725383,0.774563784,5.973147688,0.623549992,4.715259852,3.277060959,0.934383394,2.520857361,1.339686274,1.712134025,1.627959719,3.269292486,1.428490693,0,1.581013848,1.388026817,1.209218658,1.520599707,1.633946344,1.360946248,0.102370237,0.059996858,1.962096281,1.636439205,1.196918214,3.714679894,,,,,,,,,
4782,0,0.402365943,1.54228926,1.269009071,2.513686562,0.552402861,0.927805903,1.427982033,2.058762076,0.704559902,0.916413811,0,1.222347696,0.89053875,0.812498569,0.99811416,0.089935936,0.36458643,0,0,0,0,2.212706221,0.041290037,1.080375769,1.984178001,,,,,,,,,
4783,0,0.529016529,3.038421178,0.665501013,0.926446883,4.967339825,0.889902001,3.897317025,1.263651736,2.439026977,0.622784582,3.013761536,0.911122102,0.771190585,0.386628946,0.625664887,0,0,0,0,0,0,2.160220754,1.441390009,0.839489264,0.930342582,,,,,,,,,
4784,0,1.656576204,1.412283427,0.566837396,1.305105696,2.424517546,1.621839745,0.712939247,2.804477498,1.302726122,2.032699117,1.354573461,0.126289143,0.988955915,1.328740059,1.743465278,1.813163439,2.207073027,1.61486097,7.569203378,0,11.68278623,1.119928534,1.405842657,0.754109046,0.880844281,,,,,,,,,
4785,4.359048646,0.236519316,0.574490702,1.320730833,0.558792663,0.368939088,2.61430207,0.380470448,0.757200165,1.025941928,0.76667361,0.964282217,0.255797515,1.237977368,1.167699831,2.792995989,0.896837661,1.305137674,1.61670064,1.082779124,1.903677929,1.476169558,1.3908846,0.982416972,0.277104336,0.397502054,,,,,,,,,
4786,2.098926077,0.303520684,4.164158847,1.834230855,0.021456449,1.158432788,1.218334247,2.070492809,1.961154571,1.1816823,0,0,1.70568134,0.211764542,1.122868502,1.904947781,0.480464149,0.755350816,0.699595689,1.403442623,1.39420254,1.376289695,1.41583705,0.47812613,0.047335843,0.031301952,,,,,,,,,
4787,655.5164347,0.939280605,1.909208363,2.346418244,0.064182921,1.678224684,1.556712782,0.844089329,1.381774412,0.663127798,0.031706676,2.67317756,0.930106913,0.325599761,1.016310626,0,1.135399977,11.58580345,58.38898098,183.1376325,311.1302221,276.1378909,1.600612797,2.105967775,0.836857192,0.065839401,,,,,,,,,
4788,0,1.037955592,6.615134744,1.455137851,0,2.337377816,0.90005605,3.836460477,1.25663367,1.808793854,0.544236037,1.691293811,0.553023494,0.887063615,0.736331298,1.413852475,0,0,0,0,0,0,2.164141267,2.092115472,0.634715727,1.333509863,,,,,,,,,
4789,0,0.794766461,0,0.434036995,1.748670898,1.334800598,1.783243473,0,1.515002317,0,1.758010789,3.070942617,2.129013001,0.151871198,3.063208756,1.511966211,2.149210776,0,0,0,0,0,0.798957149,1.125658584,0.338020247,0.916283569,,,,,,,,,
4790,0.447241853,1.141645987,4.610672266,0.715692519,7.611722653,3.342667728,0,1.663606121,0,1.440709253,0.849071987,0.003963106,0.810017493,1.23797404,1.140072755,1.327678023,0.220606752,0.257320648,0.504615047,1.457342067,0.347575499,2.590321875,0.730194504,0.953016082,1.63328662,3.123979813,,,,,,,,,
4791,3.456035798,0.108191108,0.945305177,2.702511941,0.171798139,0.08088258,1.109718961,1.198301604,1.588710682,0.719134278,0,1.931198871,1.428334501,1.371381641,0.778392203,1.80646378,1.150535419,0.267597115,0.730875465,1.372230777,1.659308088,1.026806096,2.373245073,0.888708058,0.141188252,0.130553825,,,,,,,,,
4792,0,1.276606693,0.305252892,0.676083513,0.092703424,0.859483329,1.813824948,0.17316923,1.516263682,0.355738391,1.721896613,2.405982456,1.316394122,0.700420442,0.542626931,1.626971753,1.111282114,2.464245529,3.161358571,0,0,0,1.072080526,2.075606246,1.382691027,0.05362863,,,,,,,,,
4793,0,2.791277108,1.498375198,0.708362531,3.960773638,2.554510139,2.314211692,0.6190066,2.300313274,0.666828574,1.579009008,2.532552759,1.282887001,1.085751248,2.25389184,1.378195998,1.856778072,2.991573907,0.005822129,0.016536888,0.014372527,0.010775921,0.946413198,1.443426688,1.987992946,4.934692812,,,,,,,,,
4794,0,2.260718433,0.494114486,3.047416255,1.279127851,0.751470383,0.930320883,0.308498983,0.144137523,0.570411443,1.317703707,1.988935447,0,0,0.597603042,1.288508497,0,0,0,0,0,0,2.314490814,2.556828582,0.758488324,1.445214672,,,,,,,,,
4795,0,2.578046825,0.177328521,1.924336267,2.400238818,0.181481903,2.530188231,0.124971975,3.350856859,0.231174902,1.990104207,1.643897634,0.250446439,1.194113895,0.287125501,0.299872845,0.677810664,3.960413606,29.41543174,72.85415765,16.79767967,10.79436143,0.015588402,0.596493259,0.668234457,1.197976798,,,,,,,,,
4796,0,1.207203311,5.124639074,0.976311386,0.116788382,0.583869209,1.064110357,2.231973425,0,0.995014396,0.704689559,2.250271302,0.696376507,0.914747632,0.683700532,1.612811125,1.976152062,7.661903001,15.22691828,56.32058036,0,0,0.064999239,1.312463743,0.380114839,0.275956448,,,,,,,,,
4797,0,0.695221192,4.479488007,0,1.091565615,7.342616989,0.779177777,1.06845119,1.320033061,2.025482122,0.044465142,1.143888879,1.904096768,0.13357914,1.820886204,1.171893583,0.447854039,0,0,0,0,0,1.59696979,1.172196161,0.91182617,1.168392848,,,,,,,,,
4798,0,1.570319396,4.87907844,0,0.4989513,11.22706061,1.730352553,1.623102004,2.876288124,1.415361332,1.603851062,2.104225689,0.524685621,1.534668708,2.037828866,1.965989695,2.733616259,0,0,0,0,0,0.654939656,1.569167032,2.011253678,1.76170596,,,,,,,,,
4799,0.543761605,1.495310232,1.472075826,0.599063557,3.40688665,3.674888845,2.579147298,0.704200532,0,0.569471801,0,1.498141305,0.870590604,1.41075173,0.839752612,1.46634456,1.246497657,1.565235051,1.533840513,1.514246593,0.195509314,0.322907589,1.664371448,1.449482309,1.534625037,2.984036226,,,,,,,,,
4800,0,0.362535366,1.764171582,0.830268296,0,0,2.417481096,1.028175673,4.050091129,0.962050268,1.463192307,2.616118953,1.919964834,0.385306111,0.899575381,2.011967213,1.229960057,0.142449065,0.114861133,0.190794022,0.49829205,0.303051604,1.06338003,1.310326159,0,0,,,,,,,,,
4801,0.272617889,0.942103747,0,0.38830706,4.958169196,0.610334492,1.417770078,0,3.080558631,1.729640804,1.15208194,1.65281433,0.772697178,0.472861549,1.13734772,2.023266371,1.144333647,0.142681639,0.074451748,0.082397252,0.203594673,0.165489749,1.327547912,0.372115851,2.246725767,3.217197013,,,,,,,,,
4802,0,0.428700544,0.758367485,0.748781627,0,2.643747101,1.681626165,2.416528421,1.104640561,1.411202507,0.615735206,2.004869263,1.938702938,1.083174387,0.558961031,0.367803201,2.186652574,4.883621395,0,0,0,0,0.77478272,0.670004833,0.624758991,0,,,,,,,,,
4803,0.421009828,1.257683177,4.464228409,0.444331993,0.851339536,7.922817937,1.641795184,1.98754839,2.802898371,1.95447166,1.99266389,2.548206382,1.132988335,1.87922409,1.048604346,1.746571247,0.997636176,0.917387991,0.379325953,0.819405377,0.636581129,0.470274396,1.602415881,1.432897498,0.680059184,0.778153884,,,,,,,,,
4804,2.440206028,0.717266584,3.28867972,0.810884072,1.902263538,7.627651192,1.318323554,1.216714054,2.923962297,1.829379156,2.851159622,1.654526099,0.645833951,0.135945223,1.981417925,0.478492772,0.750779659,0.865715927,1.589319015,4.366625997,6.123596769,4.28320942,1.561868574,1.654849884,0.890760334,2.222954812,,,,,,,,,
4805,5.812152304,0.197202271,1.677742593,0.433643362,0.304323849,0.978560474,2.530767583,0.32983436,3.011268599,0.863443393,0,1.615433679,1.165666616,0.574986701,0,2.22586835,0.619002919,1.136285812,0.991856213,2.173925407,2.144932821,4.883578963,1.663288916,1.664241545,0.151150147,0.15533671,,,,,,,,,
4806,0,2.154486387,2.51158206,0.922232903,1.707374499,0.669906529,1.57252462,0.701774412,3.197419039,2.06441599,1.324005884,3.784961149,1.563811131,0.641362928,1.830588422,1.525787354,0.881732814,3.027503427,3.507991589,2.756268778,0,0,0.931932463,1.72812461,0.590708376,0.671361442,,,,,,,,,
4807,0.218088186,2.809039284,2.975297704,0.569542324,0.790558669,2.97964563,0.544617819,1.786216604,0,1.062723844,1.717640277,6.090127846,1.917906026,0.676436385,0,1.005696838,1.348124153,1.258649917,0.514512362,1.801931287,0.24208081,0.183839353,0.6221713,2.119462455,0.570373602,0.498762242,,,,,,,,,
4808,1.321253364,0.086364925,4.520613539,0.407622799,0.589069066,0.635603454,1.655903388,2.527033554,1.853318029,1.220788255,1.62073945,1.449655206,2.058501901,0.122727617,0.67091818,1.538094423,0.733129114,0.355434505,0.270951766,0.426232358,0.576224652,0.456495668,0,0.336899205,0.163500768,0.219246411,,,,,,,,,
4809,1.438730288,0.634668425,2.08140588,1.022940688,0.005649764,2.30616417,1.265103879,1.715847977,1.892567212,0.80177595,1.621900573,1.942277822,1.140267881,0.368852248,0.633028857,1.752169326,1.073265443,1.550699093,0.852751343,0.774636828,1.618860001,1.212737797,1.153384588,1.195186082,0.943398935,0.005095958,,,,,,,,,
4810,26.97503374,0.901609419,2.544496112,1.541979246,8.707234743,4.427990764,2.184826319,1.957545242,5.070964175,1.740014572,0.871061689,1.681501717,0.715901218,0.01365855,0.454806534,0.322524879,1.10025051,1.262790045,2.717521058,5.97154422,12.36671418,9.110623912,2.004019748,1.968578632,1.42479164,4.68430139,,,,,,,,,
4811,11.18736335,0.197265529,0.733179529,1.684435096,0.281833138,0.400295432,0.955110618,1.069462631,1.249868207,0.532025159,1.320691927,0.148757069,0,3.817901226,1.435860304,2.079510665,1.101608161,2.322000117,4.564770686,12.77064227,6.089743838,10.60020303,1.791461266,0.402433997,0.231674494,0.574051262,,,,,,,,,
4812,0.492461616,1.201982337,1.83791481,0.983110318,1.662934937,2.284784714,1.056261444,1.203918525,2.024863713,2.181927163,1.063837051,0.581410038,0,0.51482553,1.030966201,1.556626231,0.832247996,1.092779155,0.622107993,0.261184416,0.351755619,0.194779519,0.514710267,1.529285764,1.092302594,1.068456992,,,,,,,,,
4813,0,1.76235824,1.616075276,0.377052817,0,2.806825638,1.450665272,1.034386591,1.283672407,0.522878439,0.009379902,2.752184303,1.619076913,1.81669473,0.679347919,1.830698287,0.705859535,0,0,0,0,0,2.347050028,1.364112281,1.341398761,1.678488976,,,,,,,,,
4814,0,0.595506051,7.98636535,0.707677917,1.463110007,8.832710442,1.201461022,2.980044302,1.426855766,1.251567351,1.573074362,2.482947187,1.345945824,1.075032843,1.399087472,1.344761861,1.416856046,0,0,0,0,0,1.584286997,1.564289784,1.270833454,1.72201917,,,,,,,,,
4815,31.05621678,1.879880732,0,1.558334657,4.212319571,0.203597714,0.692711737,0,1.215137332,0,1.081835601,1.827682991,1.333618291,0.292591529,0.041807014,0.61502359,1.53667796,2.793343602,2.152569177,5.348072566,24.87441732,15.39609751,0.281662017,1.584737136,1.639281023,2.033763273,,,,,,,,,
4816,6.60205484,0.201657684,0.69083481,1.587223167,0,0.659001982,1.608637423,2.380960757,1.980753092,1.64186284,1.69658234,2.095825928,1.999540596,1.031520578,0.972929803,1.721851795,0.199028054,0.683041661,2.111649398,2.981318772,7.787022819,4.93218007,0,0.824297437,0,0,,,,,,,,,
4817,243.5774099,0.596853309,3.288486696,1.298350915,0,2.323547697,1.464171619,1.463184869,2.643965451,1.562240562,1.508232772,2.382179224,2.289439358,0.431164324,0.279603672,2.028103815,1.900100745,4.53100875,16.09302781,60.37503957,206.0978752,109.5049706,0.70582362,0.475210117,0.506603629,1.328658598,,,,,,,,,
4818,27.44544075,3.354384873,0.424798405,3.38129545,0,0.101406653,1.041125094,0.321696565,2.012142524,0.434467054,1.937436988,1.872901928,1.323716974,2.254919604,1.653752321,0.377022371,1.759769563,10.92549405,32.54677008,164.1016731,199.1431909,207.3174848,0.310917309,1.137863699,0,0,,,,,,,,,
4819,68.20269606,3.606807255,0,1.531003126,0.143958935,0,1.773728684,0,1.993747365,0,0.143253715,2.702910401,2.141165616,0.86328067,0.754682735,3.471771891,2.32252711,5.650861205,13.94706773,33.38254042,64.85370239,53.6418318,1.783890509,1.281153075,0.03531598,0.067728688,,,,,,,,,
4820,0,3.693502367,0.122711232,0.821781977,2.887730952,0.084181805,0,0.084907134,0,0.067127941,1.295571091,3.47228402,1.313175807,0.662858723,1.080629317,1.219110804,1.396184506,2.399471133,0,0,0,0,1.086569321,1.548620801,2.392432684,2.02276178,,,,,,,,,
4821,1.857933333,1.5736123,0.946680119,1.380755221,0.082146778,0.337111076,2.614449758,0.69007462,5.121707761,1.553624645,0,1.520031563,1.094338703,1.012885713,0.713383035,1.199094226,0.316740016,0.230417067,0.626226759,0.955458042,1.42067391,1.699955899,1.336094534,1.630588891,0.713263772,0.762945541,,,,,,,,,
4822,0,1.036566836,0.151555503,0.396086451,0.780378668,0,0.147188138,1.988060067,0.043430937,1.901807882,0.565447342,1.904269505,1.041789774,1.403613159,1.09081422,1.484547332,0.98385955,2.28511474,1.134312783,5.365909054,0,11.30008196,1.010979786,1.062960378,1.323473616,1.719237069,,,,,,,,,
4823,0,0.517995543,1.692991146,1.380521377,0.179029812,3.437402517,3.341876834,1.314891961,4.537683211,1.35545983,1.91750945,3.388884452,0.97541655,0.832025613,0.718226596,1.207763623,1.154507385,4.144230884,0,0,0,0,0.652717073,0.716243137,0.921253407,0.255564565,,,,,,,,,
4824,20.62102394,1.154469498,1.803178591,1.903342245,1.36664297,1.905207473,2.326243148,1.128174399,0,0.775837113,0,2.387872997,0.906487048,0.833058892,0.398997749,1.144326348,0.905725198,2.156851153,2.569059348,7.741305038,11.33239522,9.674515637,1.45674005,1.743477366,0.774113004,0.901688307,,,,,,,,,
4825,0,1.590869233,3.069292573,0.792433197,1.545478747,5.342418389,1.695778109,1.211317729,2.39877479,1.24663306,1.025400736,0.267258685,2.00184946,1.11279118,1.067992431,2.225662382,0.316342634,0.325917762,0.518064728,0,0,0,1.665390488,1.791218661,0.802270475,0.98654917,,,,,,,,,
4826,0.878067488,1.62032561,0.372542969,1.614538517,0.149739267,1.192526012,1.726099054,0.315696724,3.236945445,0.829665277,2.270674389,1.021485318,0.775515891,1.839107138,1.600552033,0.991948842,0.671668109,1.052446891,1.789332002,0.920156102,1.516527436,0.822824738,1.793934046,0.947310862,0.265854149,0.287101182,,,,,,,,,
4827,9.251285634,4.325152367,0,1.757227057,7.002223835,0.63449592,2.416057506,0,2.454034291,0,1.986094055,1.401528065,2.822577801,0.67172515,1.970808614,1.268382834,1.992271212,1.634009172,5.360086488,2.968829287,9.532625281,6.484404175,0,1.453430205,1.821074594,3.626588879,,,,,,,,,
